time,volumeto,txCount,marketcap(USD),close,exchangeVolume(USD),reward
4/03/2019,317114198,20663,2046154638,1.01,8129567032,0
5/03/2019,284349884.8,22115,2045218544,1.01,9791470887,0
6/03/2019,246506363.7,22709,2015364290,1.01,8754632122,0
7/03/2019,227697276.5,24770,2011160434,1.01,8964016754,0
8/03/2019,210343939.4,23515,2013254636,1.01,9170949582,0
9/03/2019,158463083.6,18896,2006176237,1.01,9012563866,0
10/03/2019,136193809.6,18264,2011853490,1.01,7993146408,0
11/03/2019,256933704.6,25427,2013884109,1.01,8754662156,0
12/03/2019,244904313.1,25368,2009529080,1.01,8193056943,0
13/03/2019,283709429.4,28013,2016486636,1.01,7861726433,0
14/03/2019,265165169.8,30585,2021198680,1.01,8089597848,0
15/03/2019,248522490.9,29551,2019386958,1.01,8024364516,0
16/03/2019,233333562.7,26880,2023624450,1.01,9333467997,0
17/03/2019,144562830.6,23550,2020136779,1.01,7070867589,0
18/03/2019,268419987.9,29951,2023596102,1.01,8604028178,0
19/03/2019,294552394.9,33796,2039364772,1.01,8243478388,0
20/03/2019,309765006,34474,2052542191,1.02,9474331302,0
21/03/2019,312645867.3,30150,2034791375,1.01,10022422933,0
22/03/2019,220708832.8,28797,2026517620,1.01,8043069056,0
23/03/2019,185487202.8,23201,2035564495,1.01,8252465265,0
24/03/2019,149439379.2,22106,2032100364,1.01,7789146127,0
25/03/2019,266864324.6,29212,2035968594,1.01,9042276853,0
26/03/2019,237286797.3,27767,2041600212,1.01,9075098633,0
27/03/2019,322186698.6,36936,2052994600,1.01,10893307729,0
28/03/2019,213930249.6,31607,2050152763,1.01,8064353737,0
29/03/2019,535310719.7,36827,2048783582,1.01,9802241562,0
30/03/2019,275635301.1,38327,2024275166,0.997396,9083798415,0
31/03/2019,209338728.4,38150,2029986705,1,8108743211,0
1/04/2019,267214887.6,36725,2044790317,1,9569263475,0
2/04/2019,591442061.7,42613,2038239944,1,21843762437,0
3/04/2019,528588446.2,40364,2083736155,1.01,26557549335,0
4/04/2019,525901997.6,35041,2086183477,1.01,19847220123,0
5/04/2019,324132935.3,28184,2071176073,1,16216708300,0
6/04/2019,271834495.2,22723,2107810169,1.01,16693450474,0
7/04/2019,400645004.4,28758,2090015279,1,16782653244,0
8/04/2019,1073274237,44444,2137354479,1,17972924418,0
9/04/2019,645115188.8,36503,2212375022,1.01,14315304509,0
10/04/2019,737299806.1,37996,2294121965,1.01,15995091262,0
11/04/2019,634668494.5,37915,2296030160,1,17391967979,0
12/04/2019,581358825.5,31636,2425813372,1.01,13546700426,0
13/04/2019,241311684.5,22922,2434771925,1.01,10655745799,0
14/04/2019,207878916.6,23332,2431637598,1.01,9870255987,0
15/04/2019,412634094.7,33677,2485833651,1.01,12810459909,0
16/04/2019,409696717.8,30164,2476792051,1,10983003413,0
17/04/2019,463490698.6,33628,2541510568,1.01,11369931706,0
18/04/2019,506119908.4,38218,2587352229,1.01,12499290660,0
19/04/2019,346122100.1,33570,2556956908,1,12376436010,0
20/04/2019,287736396.9,30617,2580691185,1.01,11106675016,0
21/04/2019,339800872.9,35818,2601017107,1.01,12526292374,0
22/04/2019,457095022.4,43049,2627691194,1.01,12392918470,0
23/04/2019,481614985.2,38277,2698944300,1.01,13668552021,0
24/04/2019,759254265.7,46822,2843517618,1.01,15689022306,300000000
25/04/2019,679095686.9,43542,2892057994,1.01,13786916955,0
26/04/2019,747980842.8,42281,2830325494,0.994202,15229200868,0
27/04/2019,345978987.5,31976,2822253282,0.991367,10698521526,0
28/04/2019,303294236.5,34784,2831619959,0.994657,10548623452,0
29/04/2019,471320582.8,42236,2818486286,0.993907,12221464798,0
30/04/2019,1200098090,38223,2823270034,1,12702033347,0
1/05/2019,313088014.2,31085,2828148338,1.01,11389167590,0
2/05/2019,361119009.1,30738,2782770293,1,12403603820,0
3/05/2019,365660467,36355,2783727234,1,16697196560,0
4/05/2019,276177544.3,33114,2781657476,1,15580791271,0
5/05/2019,332343565,39944,2786657649,1,12450308259,0
6/05/2019,1054455297,45049,2776596123,1,14133150896,0
7/05/2019,471920853.6,46455,2775369123,0.999558,16055442570,0
8/05/2019,518812265.8,60032,2774968223,0.998043,12724666198,0
9/05/2019,636677399.3,54673,2776594568,1,13582927983,0
10/05/2019,469542009.1,46362,2776762051,0.998959,16345518855,0
11/05/2019,486728199.9,48336,2780202557,1,26823706394,0
12/05/2019,393601084,49072,2778093225,1,26115401657,0
13/05/2019,619009805.9,47701,2774522037,0.995625,24593762690,0
14/05/2019,794358623.2,46335,2801454823,1,31171158466,0
15/05/2019,741873444.7,57988,2831709801,1,27509475185,0
16/05/2019,804668369,65859,2837082042,1,34137196163,0
17/05/2019,766792639.2,56782,2838168862,0.999802,32783960324,0
18/05/2019,401249325.3,52511,2819974655,0.993393,21555335780,0
19/05/2019,449417708.5,58907,2834179357,0.997268,26838449167,0
